Series Name,Series Code,Country Name,Country Code,2024 [YR2024]
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Slovak Republic,SVK,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Slovenia,SVN,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Small states,SST,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Solomon Islands,SLB,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Somalia, Fed. Rep.",SOM,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,South Africa,ZAF,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,South Asia,SAS,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,South Asia (IDA & IBRD),TSA,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,South Sudan,SSD,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Spain,ESP,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Sri Lanka,LKA,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,St. Kitts and Nevis,KNA,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,St. Lucia,LCA,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,St. Martin (French part),MAF,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,St. Vincent and the Grenadines,VCT,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Sub-Saharan Africa,SSF,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Sub-Saharan Africa (excluding high income),SSA,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Sudan,SDN,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Suriname,SUR,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Sweden,SWE,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Switzerland,CHE,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Syrian Arab Republic,SYR,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Tajikistan,TJK,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Tanzania,TZA,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Thailand,THA,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Timor-Leste,TLS,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Togo,TGO,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Tonga,TON,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Trinidad and Tobago,TTO,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Tunisia,TUN,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Turkiye,TUR,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Turkmenistan,TKM,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Turks and Caicos Islands,TCA,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Tuvalu,TUV,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Uganda,UGA,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Ukraine,UKR,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,United Arab Emirates,ARE,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,United Kingdom,GBR,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,United States,USA,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Upper middle income,UMC,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Uruguay,URY,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Uzbekistan,UZB,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Vanuatu,VUT,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Venezuela, RB",VEN,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Viet Nam,VNM,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Virgin Islands (U.S.),VIR,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,West Bank and Gaza,PSE,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,World,WLD,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,"Yemen, Rep.",YEM,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Zambia,ZMB,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,Zimbabwe,ZWE,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Afghanistan,AFG,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Africa Eastern and Southern,AFE,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Africa Western and Central,AFW,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Albania,ALB,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Algeria,DZA,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,American Samoa,ASM,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Andorra,AND,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Angola,AGO,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Antigua and Barbuda,ATG,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Arab World,ARB,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Argentina,ARG,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Armenia,ARM,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Aruba,ABW,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Australia,AUS,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Austria,AUT,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Azerbaijan,AZE,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,"Bahamas, The",BHS,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Bahrain,BHR,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Bangladesh,BGD,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Barbados,BRB,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Belarus,BLR,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Belgium,BEL,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Belize,BLZ,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Benin,BEN,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Bermuda,BMU,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Bhutan,BTN,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Bolivia,BOL,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Bosnia and Herzegovina,BIH,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Botswana,BWA,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Brazil,BRA,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,British Virgin Islands,VGB,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Brunei Darussalam,BRN,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Bulgaria,BGR,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Burkina Faso,BFA,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Burundi,BDI,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Cabo Verde,CPV,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Cambodia,KHM,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Cameroon,CMR,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Canada,CAN,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Caribbean small states,CSS,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Cayman Islands,CYM,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Central African Republic,CAF,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Central Europe and the Baltics,CEB,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Chad,TCD,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Channel Islands,CHI,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Chile,CHL,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,China,CHN,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Colombia,COL,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Comoros,COM,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,"Congo, Dem. Rep.",COD,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,"Congo, Rep.",COG,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Costa Rica,CRI,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Cote d'Ivoire,CIV,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Croatia,HRV,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Cuba,CUB,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Curacao,CUW,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Cyprus,CYP,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Czechia,CZE,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Denmark,DNK,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Djibouti,DJI,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Dominica,DMA,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Dominican Republic,DOM,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Early-demographic dividend,EAR,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,East Asia & Pacific,EAS,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,East Asia & Pacific (excluding high income),EAP,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Ecuador,ECU,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,"Egypt, Arab Rep.",EGY,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,El Salvador,SLV,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Equatorial Guinea,GNQ,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Eritrea,ERI,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Estonia,EST,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Eswatini,SWZ,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Ethiopia,ETH,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Euro area,EMU,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Europe & Central Asia,ECS,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Europe & Central Asia (excluding high income),ECA,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,European Union,EUU,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Faroe Islands,FRO,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Fiji,FJI,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Finland,FIN,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Fragile and conflict affected situations,FCS,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,France,FRA,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,French Polynesia,PYF,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Gabon,GAB,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,"Gambia, The",GMB,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Georgia,GEO,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Germany,DEU,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Ghana,GHA,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Gibraltar,GIB,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Greece,GRC,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Greenland,GRL,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Grenada,GRD,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Guam,GUM,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Guatemala,GTM,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Guinea,GIN,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Guinea-Bissau,GNB,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Guyana,GUY,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Haiti,HTI,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,Heavily indebted poor countries (HIPC),HPC,..
"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,High income,HIC,..
