Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989]
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Honduras,HND,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,India,IND,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Jordan,JOR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Middle East, North Africa, Afghanistan & Pakistan",MEA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Puerto Rico (US),PRI,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,"Somalia, Fed. Rep.",SOM,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
